Sample in Buffer,Sample in Window,TRIGGER,design_1_i/util_ds_buf_0_BUFG_O,design_1_i/xadc_slice_Dout[11:0]
1274,1274,0,1,949
1275,1275,0,1,947
1276,1276,0,1,943
1277,1277,0,1,942
1278,1278,0,1,941
1279,1279,0,1,940
1280,1280,0,1,942
1281,1281,0,1,941
1282,1282,0,1,941
1283,1283,0,1,941
1284,1284,0,1,939
1285,1285,0,1,940
1286,1286,0,1,939
1287,1287,0,1,938
1288,1288,0,1,940
1289,1289,0,1,938
1290,1290,0,1,940
1291,1291,0,1,942
1292,1292,0,1,938
1293,1293,0,1,940
1294,1294,0,1,940
1295,1295,0,1,940
1296,1296,0,1,939
1297,1297,0,1,940
1298,1298,0,1,940
1299,1299,0,1,939
1300,1300,0,1,942
1301,1301,0,1,941
1302,1302,0,1,942
1303,1303,0,1,943
1304,1304,0,1,953
1305,1305,0,1,970
1306,1306,0,1,986
1307,1307,0,1,995
1308,1308,0,1,1000
1309,1309,0,1,1004
1310,1310,0,1,1008
1311,1311,0,1,1010
1312,1312,0,1,1011
1313,1313,0,1,1011
1314,1314,0,1,1012
1315,1315,0,1,1012
1316,1316,0,1,1012
1317,1317,0,1,1012
1318,1318,0,1,1014
1319,1319,0,1,1011
1320,1320,0,1,1012
1321,1321,0,1,1012
1322,1322,0,1,1013
1323,1323,0,1,1012
1324,1324,0,1,1014
1325,1325,0,1,1014
1326,1326,0,1,1014
1327,1327,0,1,1013
1328,1328,0,1,1014
1329,1329,0,1,1012
1330,1330,0,1,1013
1331,1331,0,1,1013
1332,1332,0,1,1012
1333,1333,0,1,1012
1334,1334,0,1,1013
1335,1335,0,1,1013
1336,1336,0,1,1013
1337,1337,0,1,1013
1338,1338,0,1,1008
1339,1339,0,1,993
1340,1340,0,1,978
1341,1341,0,1,962
1342,1342,0,1,955
1343,1343,0,1,948
1344,1344,0,1,945
1345,1345,0,1,942
1346,1346,0,1,943
1347,1347,0,1,940
1348,1348,0,1,940
1349,1349,0,1,939
1350,1350,0,1,940
1351,1351,0,1,938
1352,1352,0,1,941
1353,1353,0,1,938
1354,1354,0,1,940
1355,1355,0,1,941
1356,1356,0,1,951
1357,1357,0,1,968
1358,1358,0,1,982
1359,1359,0,1,991
1360,1360,0,1,998
1361,1361,0,1,1003
1362,1362,0,1,1006
1363,1363,0,1,1006
1364,1364,0,1,1009
1365,1365,0,1,1008
1366,1366,0,1,1009
1367,1367,0,1,1011
1368,1368,0,1,1010
1369,1369,0,1,1011
1370,1370,0,1,1012
1371,1371,0,1,1011
1372,1372,0,1,1012
1373,1373,0,1,1008
1374,1374,0,1,989
1375,1375,0,1,976
1376,1376,0,1,964
1377,1377,0,1,956
1378,1378,0,1,950
1379,1379,0,1,945
1380,1380,0,1,944
1381,1381,0,1,941
1382,1382,0,1,938
1383,1383,0,1,939
1384,1384,0,1,939
1385,1385,0,1,940
1386,1386,0,1,939
1387,1387,0,1,940
1388,1388,0,1,939
1389,1389,0,1,939
1390,1390,0,1,941
1391,1391,0,1,956
1392,1392,0,1,972
1393,1393,0,1,985
1394,1394,0,1,994
1395,1395,0,1,1003
1396,1396,0,1,1005
1397,1397,0,1,1009
1398,1398,0,1,1010
1399,1399,0,1,1011
1400,1400,0,1,1009
1401,1401,0,1,1013
1402,1402,0,1,1010
1403,1403,0,1,1013
1404,1404,0,1,1011
1405,1405,0,1,1012
1406,1406,0,1,1011
1407,1407,0,1,1013
1408,1408,0,1,1002
1409,1409,0,1,986
1410,1410,0,1,972
1411,1411,0,1,962
1412,1412,0,1,952
1413,1413,0,1,948
1414,1414,0,1,945
1415,1415,0,1,944
1416,1416,0,1,943
1417,1417,0,1,943
1418,1418,0,1,941
1419,1419,0,1,941
1420,1420,0,1,941
1421,1421,0,1,943
1422,1422,0,1,940
1423,1423,0,1,940
1424,1424,0,1,939
1425,1425,0,1,945
1426,1426,0,1,959
1427,1427,0,1,977
1428,1428,0,1,988
1429,1429,0,1,998
1430,1430,0,1,1003
1431,1431,0,1,1008
1432,1432,0,1,1008
1433,1433,0,1,1011
1434,1434,0,1,1008
1435,1435,0,1,1011
1436,1436,0,1,1013
1437,1437,0,1,1013
1438,1438,0,1,1013
1439,1439,0,1,1014
1440,1440,0,1,1015
1441,1441,0,1,1013
1442,1442,0,1,1012
1443,1443,0,1,1000
1444,1444,0,1,984
1445,1445,0,1,968
1446,1446,0,1,958
1447,1447,0,1,952
1448,1448,0,1,946
1449,1449,0,1,944
1450,1450,0,1,942
1451,1451,0,1,942
1452,1452,0,1,941
1453,1453,0,1,940
1454,1454,0,1,942
1455,1455,0,1,941
1456,1456,0,1,940
1457,1457,0,1,942
1458,1458,0,1,941
1459,1459,0,1,941
1460,1460,0,1,950
1461,1461,0,1,967
1462,1462,0,1,982
1463,1463,0,1,992
1464,1464,0,1,999
1465,1465,0,1,1004
1466,1466,0,1,1006
1467,1467,0,1,1009
1468,1468,0,1,1012
1469,1469,0,1,1011
1470,1470,0,1,1012
1471,1471,0,1,1012
1472,1472,0,1,1012
1473,1473,0,1,1012
1474,1474,0,1,1014
1475,1475,0,1,1013
1476,1476,0,1,1015
1477,1477,0,1,1011
1478,1478,0,1,993
1479,1479,0,1,979
1480,1480,0,1,966
1481,1481,0,1,958
1482,1482,0,1,951
1483,1483,0,1,946
1484,1484,0,1,944
1485,1485,0,1,941
1486,1486,0,1,940
1487,1487,0,1,941
1488,1488,0,1,941
1489,1489,0,1,941
1490,1490,0,1,941
1491,1491,0,1,940
1492,1492,0,1,939
1493,1493,0,1,939
1494,1494,0,1,940
1495,1495,0,1,942
1496,1496,0,1,940
1497,1497,0,1,941
1498,1498,0,1,942
1499,1499,0,1,940
1500,1500,0,1,939
1501,1501,0,1,940
1502,1502,0,1,941
1503,1503,0,1,937
1504,1504,0,1,941
1505,1505,0,1,941
1506,1506,0,1,942
1507,1507,0,1,940
1508,1508,0,1,943
1509,1509,0,1,940
1510,1510,0,1,942
1511,1511,0,1,941
1512,1512,0,1,948
1513,1513,0,1,965
1514,1514,0,1,982
1515,1515,0,1,992
1516,1516,0,1,999
1517,1517,0,1,1004
1518,1518,0,1,1006
1519,1519,0,1,1009
1520,1520,0,1,1009
1521,1521,0,1,1012
1522,1522,0,1,1013
1523,1523,0,1,1013
1524,1524,0,1,1014
1525,1525,0,1,1014
1526,1526,0,1,1015
1527,1527,0,1,1014
1528,1528,0,1,1015
1529,1529,0,1,1013
1530,1530,0,1,1012
1531,1531,0,1,1012
1532,1532,0,1,1012
1533,1533,0,1,1015
1534,1534,0,1,1013
1535,1535,0,1,1015
1536,1536,0,1,1015
1537,1537,0,1,1013
1538,1538,0,1,1012
1539,1539,0,1,1016
1540,1540,0,1,1015
1541,1541,0,1,1015
1542,1542,0,1,1014
1543,1543,0,1,1017
1544,1544,0,1,1013
1545,1545,0,1,1014
1546,1546,0,1,1012
1547,1547,0,1,1004
1548,1548,0,1,986
1549,1549,0,1,972
1550,1550,0,1,962
1551,1551,0,1,955
1552,1552,0,1,949
1553,1553,0,1,948
1554,1554,0,1,946
1555,1555,0,1,945
1556,1556,0,1,944
1557,1557,0,1,942
1558,1558,0,1,942
1559,1559,0,1,941
1560,1560,0,1,941
1561,1561,0,1,942
1562,1562,0,1,943
1563,1563,0,1,942
1564,1564,0,1,943
1565,1565,0,1,941
1566,1566,0,1,942
1567,1567,0,1,943
1568,1568,0,1,939
1569,1569,0,1,943
1570,1570,0,1,941
1571,1571,0,1,942
1572,1572,0,1,940
1573,1573,0,1,941
1574,1574,0,1,941
1575,1575,0,1,940
1576,1576,0,1,941
1577,1577,0,1,943
1578,1578,0,1,942
1579,1579,0,1,942
1580,1580,0,1,940
1581,1581,0,1,943
1582,1582,0,1,958
1583,1583,0,1,975
1584,1584,0,1,988
1585,1585,0,1,999
1586,1586,0,1,1004
1587,1587,0,1,1007
1588,1588,0,1,1012
1589,1589,0,1,1010
1590,1590,0,1,1010
1591,1591,0,1,1013
1592,1592,0,1,1013
1593,1593,0,1,1012
1594,1594,0,1,1015
1595,1595,0,1,1015
1596,1596,0,1,1014
1597,1597,0,1,1017
1598,1598,0,1,1014
1599,1599,0,1,1013
1600,1600,0,1,1015
1601,1601,0,1,1014
1602,1602,0,1,1014
1603,1603,0,1,1013
1604,1604,0,1,1014
1605,1605,0,1,1013
1606,1606,0,1,1013
1607,1607,0,1,1014
1608,1608,0,1,1013
1609,1609,0,1,1012
1610,1610,0,1,1014
1611,1611,0,1,1014
1612,1612,0,1,1014
1613,1613,0,1,1016
1614,1614,0,1,1014
1615,1615,0,1,1015
1616,1616,0,1,1011
1617,1617,0,1,996
1618,1618,0,1,979
1619,1619,0,1,966
1620,1620,0,1,957
1621,1621,0,1,952
1622,1622,0,1,948
1623,1623,0,1,945
1624,1624,0,1,944
1625,1625,0,1,942
1626,1626,0,1,945
1627,1627,0,1,941
1628,1628,0,1,941
1629,1629,0,1,941
1630,1630,0,1,939
1631,1631,0,1,938
1632,1632,0,1,941
1633,1633,0,1,940
1634,1634,0,1,953
1635,1635,0,1,971
1636,1636,0,1,984
1637,1637,0,1,994
1638,1638,0,1,1002
1639,1639,0,1,1007
1640,1640,0,1,1010
1641,1641,0,1,1010
1642,1642,0,1,1011
1643,1643,0,1,1012
1644,1644,0,1,1012
1645,1645,0,1,1012
1646,1646,0,1,1012
1647,1647,0,1,1013
1648,1648,0,1,1013
1649,1649,0,1,1011
1650,1650,0,1,1014
1651,1651,0,1,1005
1652,1652,0,1,989
1653,1653,0,1,973
1654,1654,0,1,962
1655,1655,0,1,953
1656,1656,0,1,948
1657,1657,0,1,947
1658,1658,0,1,945
1659,1659,0,1,944
1660,1660,0,1,941
1661,1661,0,1,940
1662,1662,0,1,942
1663,1663,0,1,940
1664,1664,0,1,940
1665,1665,0,1,939
1666,1666,0,1,941
1667,1667,0,1,941
1668,1668,0,1,942
1669,1669,0,1,939
1670,1670,0,1,941
1671,1671,0,1,940
1672,1672,0,1,939
1673,1673,0,1,940
1674,1674,0,1,938
1675,1675,0,1,939
1676,1676,0,1,939
1677,1677,0,1,939
1678,1678,0,1,941
1679,1679,0,1,938
1680,1680,0,1,940
1681,1681,0,1,940
1682,1682,0,1,940
1683,1683,0,1,941
1684,1684,0,1,940
1685,1685,0,1,945
1686,1686,0,1,957
1687,1687,0,1,974
1688,1688,0,1,986
1689,1689,0,1,997
1690,1690,0,1,1001
1691,1691,0,1,1005
1692,1692,0,1,1008
1693,1693,0,1,1009
1694,1694,0,1,1011
1695,1695,0,1,1011
1696,1696,0,1,1011
1697,1697,0,1,1014
1698,1698,0,1,1013
1699,1699,0,1,1014
1700,1700,0,1,1014
1701,1701,0,1,1014
1702,1702,0,1,1014
1703,1703,0,1,1013
1704,1704,0,1,1015
1705,1705,0,1,1011
1706,1706,0,1,1014
1707,1707,0,1,1013
1708,1708,0,1,1013
1709,1709,0,1,1013
1710,1710,0,1,1014
1711,1711,0,1,1014
1712,1712,0,1,1013
1713,1713,0,1,1017
1714,1714,0,1,1013
1715,1715,0,1,1016
1716,1716,0,1,1014
1717,1717,0,1,1015
1718,1718,0,1,1012
1719,1719,0,1,1013
1720,1720,0,1,1009
1721,1721,0,1,995
1722,1722,0,1,979
1723,1723,0,1,968
1724,1724,0,1,958
1725,1725,0,1,952
1726,1726,0,1,949
1727,1727,0,1,947
1728,1728,0,1,945
1729,1729,0,1,944
1730,1730,0,1,942
1731,1731,0,1,943
1732,1732,0,1,942
1733,1733,0,1,940
1734,1734,0,1,941
1735,1735,0,1,942
1736,1736,0,1,940
1737,1737,0,1,940
1738,1738,0,1,940
1739,1739,0,1,941
1740,1740,0,1,939
1741,1741,0,1,942
1742,1742,0,1,941
1743,1743,0,1,943
1744,1744,0,1,942
1745,1745,0,1,941
1746,1746,0,1,941
1747,1747,0,1,940
1748,1748,0,1,942
1749,1749,0,1,943
1750,1750,0,1,942
1751,1751,0,1,943
1752,1752,0,1,941
1753,1753,0,1,941
1754,1754,0,1,940
1755,1755,0,1,951
1756,1756,0,1,967
1757,1757,0,1,984
1758,1758,0,1,993
1759,1759,0,1,1000
1760,1760,0,1,1006
1761,1761,0,1,1008
1762,1762,0,1,1009
1763,1763,0,1,1012
1764,1764,0,1,1013
1765,1765,0,1,1014
1766,1766,0,1,1012
1767,1767,0,1,1012
1768,1768,0,1,1014
1769,1769,0,1,1014
1770,1770,0,1,1015
1771,1771,0,1,1014
1772,1772,0,1,1016
1773,1773,0,1,1014
1774,1774,0,1,1016
1775,1775,0,1,1014
1776,1776,0,1,1015
1777,1777,0,1,1014
1778,1778,0,1,1016
1779,1779,0,1,1015
1780,1780,0,1,1015
1781,1781,0,1,1014
1782,1782,0,1,1013
1783,1783,0,1,1014
1784,1784,0,1,1017
1785,1785,0,1,1015
1786,1786,0,1,1016
1787,1787,0,1,1015
1788,1788,0,1,1015
1789,1789,0,1,1011
1790,1790,0,1,1005
1791,1791,0,1,987
1792,1792,0,1,973
1793,1793,0,1,961
1794,1794,0,1,954
1795,1795,0,1,950
1796,1796,0,1,947
1797,1797,0,1,944
1798,1798,0,1,942
1799,1799,0,1,940
1800,1800,0,1,942
1801,1801,0,1,941
1802,1802,0,1,941
1803,1803,0,1,940
1804,1804,0,1,941
1805,1805,0,1,943
1806,1806,0,1,943
1807,1807,0,1,946
1808,1808,0,1,963
1809,1809,0,1,979
1810,1810,0,1,993
1811,1811,0,1,1000
1812,1812,0,1,1005
1813,1813,0,1,1005
1814,1814,0,1,1010
1815,1815,0,1,1010
1816,1816,0,1,1013
1817,1817,0,1,1011
1818,1818,0,1,1013
1819,1819,0,1,1014
1820,1820,0,1,1014
1821,1821,0,1,1014
1822,1822,0,1,1014
1823,1823,0,1,1014
1824,1824,0,1,1012
1825,1825,0,1,1002
1826,1826,0,1,982
1827,1827,0,1,967
1828,1828,0,1,959
1829,1829,0,1,951
1830,1830,0,1,948
1831,1831,0,1,944
1832,1832,0,1,946
1833,1833,0,1,941
1834,1834,0,1,940
1835,1835,0,1,940
1836,1836,0,1,941
1837,1837,0,1,943
1838,1838,0,1,941
1839,1839,0,1,941
1840,1840,0,1,941
1841,1841,0,1,941
1842,1842,0,1,942
1843,1843,0,1,942
1844,1844,0,1,942
1845,1845,0,1,942
1846,1846,0,1,940
1847,1847,0,1,941
1848,1848,0,1,943
1849,1849,0,1,943
1850,1850,0,1,942
1851,1851,0,1,942
1852,1852,0,1,943
1853,1853,0,1,942
1854,1854,0,1,942
1855,1855,0,1,944
1856,1856,0,1,943
1857,1857,0,1,942
1858,1858,0,1,943
1859,1859,0,1,947
1860,1860,0,1,963
1861,1861,0,1,978
1862,1862,0,1,992
1863,1863,0,1,1000
1864,1864,0,1,1006
1865,1865,0,1,1009
1866,1866,0,1,1011
1867,1867,0,1,1013
1868,1868,0,1,1014
1869,1869,0,1,1015
1870,1870,0,1,1015
1871,1871,0,1,1016
1872,1872,0,1,1014
1873,1873,0,1,1015
1874,1874,0,1,1014
1875,1875,0,1,1015
1876,1876,0,1,1012
1877,1877,0,1,1001
1878,1878,0,1,985
1879,1879,0,1,970
1880,1880,0,1,960
1881,1881,0,1,952
1882,1882,0,1,949
1883,1883,0,1,946
1884,1884,0,1,946
1885,1885,0,1,945
1886,1886,0,1,943
1887,1887,0,1,943
1888,1888,0,1,942
1889,1889,0,1,942
1890,1890,0,1,942
1891,1891,0,1,944
1892,1892,0,1,941
1893,1893,0,1,943
1894,1894,0,1,950
1895,1895,0,1,968
1896,1896,0,1,984
1897,1897,0,1,996
1898,1898,0,1,999
1899,1899,0,1,1006
1900,1900,0,1,1007
1901,1901,0,1,1009
1902,1902,0,1,1011
1903,1903,0,1,1013
1904,1904,0,1,1012
1905,1905,0,1,1013
1906,1906,0,1,1016
1907,1907,0,1,1015
1908,1908,0,1,1013
1909,1909,0,1,1015
1910,1910,0,1,1016
1911,1911,0,1,1014
1912,1912,0,1,999
1913,1913,0,1,981
1914,1914,0,1,968
1915,1915,0,1,958
1916,1916,0,1,951
1917,1917,0,1,947
1918,1918,0,1,946
1919,1919,0,1,946
1920,1920,0,1,943
1921,1921,0,1,943
1922,1922,0,1,942
1923,1923,0,1,944
1924,1924,0,1,944
1925,1925,0,1,945
1926,1926,0,1,942
1927,1927,0,1,943
1928,1928,0,1,945
1929,1929,0,1,954
1930,1930,0,1,970
1931,1931,0,1,988
1932,1932,0,1,997
1933,1933,0,1,1002
1934,1934,0,1,1007
1935,1935,0,1,1008
1936,1936,0,1,1010
1937,1937,0,1,1010
1938,1938,0,1,1011
1939,1939,0,1,1008
1940,1940,0,1,1010
1941,1941,0,1,1011
1942,1942,0,1,1012
1943,1943,0,1,1011
1944,1944,0,1,1012
1945,1945,0,1,1012
1946,1946,0,1,1012
1947,1947,0,1,1014
1948,1948,0,1,1013
1949,1949,0,1,1015
1950,1950,0,1,1015
1951,1951,0,1,1013
1952,1952,0,1,1016
1953,1953,0,1,1015
1954,1954,0,1,1014
1955,1955,0,1,1015
1956,1956,0,1,1018
1957,1957,0,1,1014
1958,1958,0,1,1015
1959,1959,0,1,1014
1960,1960,0,1,1013
1961,1961,0,1,1015
1962,1962,0,1,1014
1963,1963,0,1,1012
1964,1964,0,1,997
1965,1965,0,1,980
1966,1966,0,1,966
1967,1967,0,1,958
1968,1968,0,1,950
1969,1969,0,1,948
1970,1970,0,1,946
1971,1971,0,1,943
1972,1972,0,1,944
1973,1973,0,1,942
1974,1974,0,1,942
1975,1975,0,1,941
1976,1976,0,1,941
1977,1977,0,1,943
1978,1978,0,1,942
1979,1979,0,1,942
1980,1980,0,1,945
1981,1981,0,1,953
1982,1982,0,1,972
1983,1983,0,1,985
1984,1984,0,1,995
1985,1985,0,1,1001
1986,1986,0,1,1006
1987,1987,0,1,1007
1988,1988,0,1,1012
1989,1989,0,1,1010
1990,1990,0,1,1012
1991,1991,0,1,1013
1992,1992,0,1,1013
1993,1993,0,1,1013
1994,1994,0,1,1016
1995,1995,0,1,1015
1996,1996,0,1,1016
1997,1997,0,1,1016
1998,1998,0,1,1010
1999,1999,0,1,995
2000,2000,0,1,977
2001,2001,0,1,966
2002,2002,0,1,958
2003,2003,0,1,951
2004,2004,0,1,947
2005,2005,0,1,944
2006,2006,0,1,943
2007,2007,0,1,942
2008,2008,0,1,942
2009,2009,0,1,944
2010,2010,0,1,941
2011,2011,0,1,943
2012,2012,0,1,940
2013,2013,0,1,943
2014,2014,0,1,941
2015,2015,0,1,944
2016,2016,0,1,942
2017,2017,0,1,943
2018,2018,0,1,943
2019,2019,0,1,942
2020,2020,0,1,941
2021,2021,0,1,941
2022,2022,0,1,943
2023,2023,0,1,942
2024,2024,0,1,943
2025,2025,0,1,941
2026,2026,0,1,941
2027,2027,0,1,940
2028,2028,0,1,941
2029,2029,0,1,943
2030,2030,0,1,942
2031,2031,0,1,942
2032,2032,0,1,942
2033,2033,0,1,952
2034,2034,0,1,969
2035,2035,0,1,985
2036,2036,0,1,994
2037,2037,0,1,1002
2038,2038,0,1,1006
2039,2039,0,1,1010
2040,2040,0,1,1012
2041,2041,0,1,1013
2042,2042,0,1,1013
2043,2043,0,1,1016
2044,2044,0,1,1012
2045,2045,0,1,1013
2046,2046,0,1,1013
2047,2047,0,1,1015
2048,2048,0,1,1013
2049,2049,0,1,1016
2050,2050,0,1,1011
2051,2051,0,1,997
2052,2052,0,1,980
2053,2053,0,1,966
2054,2054,0,1,955
2055,2055,0,1,953
2056,2056,0,1,947
2057,2057,0,1,946
2058,2058,0,1,944
2059,2059,0,1,944
2060,2060,0,1,944
2061,2061,0,1,945
2062,2062,0,1,945
2063,2063,0,1,945
2064,2064,0,1,942
2065,2065,0,1,942
2066,2066,0,1,941
2067,2067,0,1,944
2068,2068,0,1,957
2069,2069,0,1,974
2070,2070,0,1,987
2071,2071,0,1,1000
2072,2072,0,1,1004
2073,2073,0,1,1007
2074,2074,0,1,1011
2075,2075,0,1,1014
2076,2076,0,1,1012
2077,2077,0,1,1013
2078,2078,0,1,1014
2079,2079,0,1,1012
2080,2080,0,1,1014
2081,2081,0,1,1017
2082,2082,0,1,1020
2083,2083,0,1,1020
2084,2084,0,1,1020
2085,2085,0,1,1018
2086,2086,0,1,1016
2087,2087,0,1,1014
2088,2088,0,1,1016
2089,2089,0,1,1015
2090,2090,0,1,1016
2091,2091,0,1,1014
2092,2092,0,1,1014
2093,2093,0,1,1014
2094,2094,0,1,1016
2095,2095,0,1,1016
2096,2096,0,1,1017
2097,2097,0,1,1016
2098,2098,0,1,1016
2099,2099,0,1,1016
2100,2100,0,1,1016
2101,2101,0,1,1015
2102,2102,0,1,1013
2103,2103,0,1,998
2104,2104,0,1,983
2105,2105,0,1,967
2106,2106,0,1,959
2107,2107,0,1,949
2108,2108,0,1,945
2109,2109,0,1,944
2110,2110,0,1,945
2111,2111,0,1,942
2112,2112,0,1,943
2113,2113,0,1,943
2114,2114,0,1,944
2115,2115,0,1,946
2116,2116,0,1,944
2117,2117,0,1,942
2118,2118,0,1,942
2119,2119,0,1,944
2120,2120,0,1,955
2121,2121,0,1,974
2122,2122,0,1,987
2123,2123,0,1,995
2124,2124,0,1,1001
2125,2125,0,1,1004
2126,2126,0,1,1007
2127,2127,0,1,1009
2128,2128,0,1,1012
2129,2129,0,1,1013
2130,2130,0,1,1015
2131,2131,0,1,1015
2132,2132,0,1,1015
2133,2133,0,1,1014
2134,2134,0,1,1015
2135,2135,0,1,1015
2136,2136,0,1,1014
2137,2137,0,1,1010
2138,2138,0,1,994
2139,2139,0,1,978
2140,2140,0,1,965
2141,2141,0,1,958
2142,2142,0,1,952
2143,2143,0,1,949
2144,2144,0,1,948
2145,2145,0,1,947
2146,2146,0,1,943
2147,2147,0,1,944
2148,2148,0,1,944
2149,2149,0,1,943
2150,2150,0,1,942
2151,2151,0,1,943
2152,2152,0,1,944
2153,2153,0,1,945
2154,2154,0,1,943
2155,2155,0,1,946
2156,2156,0,1,944
2157,2157,0,1,945
2158,2158,0,1,943
2159,2159,0,1,944
2160,2160,0,1,943
2161,2161,0,1,945
2162,2162,0,1,944
2163,2163,0,1,944
2164,2164,0,1,944
2165,2165,0,1,943
2166,2166,0,1,943
2167,2167,0,1,946
2168,2168,0,1,943
2169,2169,0,1,943
2170,2170,0,1,941
2171,2171,0,1,943
2172,2172,0,1,955
2173,2173,0,1,972
2174,2174,0,1,986
2175,2175,0,1,998
2176,2176,0,1,1003
2177,2177,0,1,1009
2178,2178,0,1,1011
2179,2179,0,1,1011
2180,2180,0,1,1013
2181,2181,0,1,1015
2182,2182,0,1,1015
2183,2183,0,1,1016
2184,2184,0,1,1013
2185,2185,0,1,1017
2186,2186,0,1,1016
2187,2187,0,1,1016
2188,2188,0,1,1015
2189,2189,0,1,1010
2190,2190,0,1,994
2191,2191,0,1,977
2192,2192,0,1,965
2193,2193,0,1,957
2194,2194,0,1,952
2195,2195,0,1,948
2196,2196,0,1,948
2197,2197,0,1,947
2198,2198,0,1,945
2199,2199,0,1,945
2200,2200,0,1,945
2201,2201,0,1,944
2202,2202,0,1,944
2203,2203,0,1,945
2204,2204,0,1,943
2205,2205,0,1,944
2206,2206,0,1,946
2207,2207,0,1,957
2208,2208,0,1,977
2209,2209,0,1,990
2210,2210,0,1,999
2211,2211,0,1,1004
2212,2212,0,1,1008
2213,2213,0,1,1011
2214,2214,0,1,1017
2215,2215,0,1,1017
2216,2216,0,1,1017
2217,2217,0,1,1015
2218,2218,0,1,1014
2219,2219,0,1,1015
2220,2220,0,1,1014
2221,2221,0,1,1017
2222,2222,0,1,1016
2223,2223,0,1,1015
2224,2224,0,1,1015
2225,2225,0,1,1014
2226,2226,0,1,1017
2227,2227,0,1,1015
2228,2228,0,1,1015
2229,2229,0,1,1015
2230,2230,0,1,1016
2231,2231,0,1,1016
2232,2232,0,1,1016
2233,2233,0,1,1016
2234,2234,0,1,1014
2235,2235,0,1,1012
2236,2236,0,1,1013
2237,2237,0,1,1013
2238,2238,0,1,1014
2239,2239,0,1,1014
2240,2240,0,1,1014
2241,2241,0,1,1010
2242,2242,0,1,994
2243,2243,0,1,976
2244,2244,0,1,964
2245,2245,0,1,957
2246,2246,0,1,955
2247,2247,0,1,948
2248,2248,0,1,948
2249,2249,0,1,945
2250,2250,0,1,945
2251,2251,0,1,942
2252,2252,0,1,944
2253,2253,0,1,942
2254,2254,0,1,940
2255,2255,0,1,940
2256,2256,0,1,939
2257,2257,0,1,940
2258,2258,0,1,941
2259,2259,0,1,956
2260,2260,0,1,973
2261,2261,0,1,987
2262,2262,0,1,996
2263,2263,0,1,1003
2264,2264,0,1,1007
2265,2265,0,1,1009
2266,2266,0,1,1012
2267,2267,0,1,1013
2268,2268,0,1,1013
2269,2269,0,1,1012
2270,2270,0,1,1017
2271,2271,0,1,1016
2272,2272,0,1,1014
2273,2273,0,1,1016
2274,2274,0,1,1015
2275,2275,0,1,1016
2276,2276,0,1,1007
2277,2277,0,1,991
2278,2278,0,1,975
2279,2279,0,1,963
2280,2280,0,1,955
2281,2281,0,1,949
2282,2282,0,1,946
2283,2283,0,1,945
2284,2284,0,1,943
2285,2285,0,1,942
2286,2286,0,1,944
2287,2287,0,1,942
2288,2288,0,1,944
2289,2289,0,1,945
2290,2290,0,1,942
2291,2291,0,1,942
2292,2292,0,1,944
2293,2293,0,1,948
2294,2294,0,1,961
2295,2295,0,1,978
2296,2296,0,1,991
2297,2297,0,1,999
2298,2298,0,1,1004
2299,2299,0,1,1007
2300,2300,0,1,1009
2301,2301,0,1,1012
2302,2302,0,1,1013
2303,2303,0,1,1014
2304,2304,0,1,1012
2305,2305,0,1,1015
2306,2306,0,1,1014
2307,2307,0,1,1016
2308,2308,0,1,1015
2309,2309,0,1,1014
2310,2310,0,1,1014
2311,2311,0,1,1004
2312,2312,0,1,988
2313,2313,0,1,972
2314,2314,0,1,962
2315,2315,0,1,957
2316,2316,0,1,950
2317,2317,0,1,948
2318,2318,0,1,945
2319,2319,0,1,945
2320,2320,0,1,943
2321,2321,0,1,944
2322,2322,0,1,941
2323,2323,0,1,943
2324,2324,0,1,942
2325,2325,0,1,942
2326,2326,0,1,940
2327,2327,0,1,942
2328,2328,0,1,950
2329,2329,0,1,968
2330,2330,0,1,985
2331,2331,0,1,993
2332,2332,0,1,1002
2333,2333,0,1,1009
2334,2334,0,1,1012
2335,2335,0,1,1012
2336,2336,0,1,1012
2337,2337,0,1,1015
2338,2338,0,1,1016
2339,2339,0,1,1015
2340,2340,0,1,1013
2341,2341,0,1,1018
2342,2342,0,1,1015
2343,2343,0,1,1014
2344,2344,0,1,1014
2345,2345,0,1,1013
2346,2346,0,1,1003
2347,2347,0,1,987
2348,2348,0,1,971
2349,2349,0,1,963
2350,2350,0,1,955
2351,2351,0,1,952
2352,2352,0,1,949
2353,2353,0,1,947
2354,2354,0,1,945
2355,2355,0,1,945
2356,2356,0,1,944
2357,2357,0,1,942
2358,2358,0,1,944
2359,2359,0,1,943
2360,2360,0,1,944
2361,2361,0,1,943
2362,2362,0,1,944
2363,2363,0,1,955
2364,2364,0,1,973
2365,2365,0,1,986
2366,2366,0,1,996
2367,2367,0,1,1006
2368,2368,0,1,1008
2369,2369,0,1,1010
2370,2370,0,1,1013
2371,2371,0,1,1015
2372,2372,0,1,1016
2373,2373,0,1,1015
2374,2374,0,1,1016
2375,2375,0,1,1014
2376,2376,0,1,1014
2377,2377,0,1,1016
2378,2378,0,1,1018
2379,2379,0,1,1015
2380,2380,0,1,1011
2381,2381,0,1,994
2382,2382,0,1,978
2383,2383,0,1,965
2384,2384,0,1,956
2385,2385,0,1,951
2386,2386,0,1,947
2387,2387,0,1,943
2388,2388,0,1,941
2389,2389,0,1,942
2390,2390,0,1,940
2391,2391,0,1,941
2392,2392,0,1,942
2393,2393,0,1,943
2394,2394,0,1,942
